series,model,origin,step,yhat
s4,seasonal_naive,3216,0,673.061875
s4,seasonal_naive,3216,1,680.607685
s4,seasonal_naive,3216,2,661.103532
s4,seasonal_naive,3216,3,663.913990
s4,seasonal_naive,3216,4,700.422613
s4,seasonal_naive,3216,5,599.010318
s4,seasonal_naive,3216,6,604.036565
s4,seasonal_naive,3216,7,537.474568
s4,seasonal_naive,3216,8,446.942385
s4,seasonal_naive,3216,9,464.875610
s4,seasonal_naive,3216,10,418.000087
s4,seasonal_naive,3216,11,414.966334
s4,seasonal_naive,3216,12,408.761426
s4,seasonal_naive,3216,13,380.709349
s4,seasonal_naive,3216,14,357.829665
s4,seasonal_naive,3216,15,378.126204
s4,seasonal_naive,3216,16,412.077302
s4,seasonal_naive,3216,17,389.895278
s4,seasonal_naive,3216,18,422.746906
s4,seasonal_naive,3216,19,525.713407
s4,seasonal_naive,3216,20,507.269216
s4,seasonal_naive,3216,21,578.170463
s4,seasonal_naive,3216,22,685.115673
s4,seasonal_naive,3216,23,686.484920
s4,seasonal_naive,3240,0,718.492494
s4,seasonal_naive,3240,1,685.645003
s4,seasonal_naive,3240,2,723.441586
s4,seasonal_naive,3240,3,643.389787
s4,seasonal_naive,3240,4,619.859070
s4,seasonal_naive,3240,5,607.145675
s4,seasonal_naive,3240,6,548.554549
s4,seasonal_naive,3240,7,569.921247
s4,seasonal_naive,3240,8,474.619198
s4,seasonal_naive,3240,9,396.089020
s4,seasonal_naive,3240,10,424.613169
s4,seasonal_naive,3240,11,385.728065
s4,seasonal_naive,3240,12,377.712476
s4,seasonal_naive,3240,13,285.717331
s4,seasonal_naive,3240,14,295.566756
s4,seasonal_naive,3240,15,258.977536
s4,seasonal_naive,3240,16,367.780843
s4,seasonal_naive,3240,17,382.522983
s4,seasonal_naive,3240,18,403.000216
s4,seasonal_naive,3240,19,508.007936
s4,seasonal_naive,3240,20,479.961224
s4,seasonal_naive,3240,21,528.841581
s4,seasonal_naive,3240,22,551.798595
s4,seasonal_naive,3240,23,575.136239
s4,seasonal_naive,3264,0,626.263414
s4,seasonal_naive,3264,1,629.155941
s4,seasonal_naive,3264,2,619.356037
s4,seasonal_naive,3264,3,578.250978
s4,seasonal_naive,3264,4,543.938131
s4,seasonal_naive,3264,5,532.824941
s4,seasonal_naive,3264,6,508.124033
s4,seasonal_naive,3264,7,434.127812
s4,seasonal_naive,3264,8,400.658958
s4,seasonal_naive,3264,9,356.703614
s4,seasonal_naive,3264,10,295.422053
s4,seasonal_naive,3264,11,242.171946
s4,seasonal_naive,3264,12,262.522214
s4,seasonal_naive,3264,13,306.899108
s4,seasonal_naive,3264,14,267.811066
s4,seasonal_naive,3264,15,257.310278
s4,seasonal_naive,3264,16,258.144697
s4,seasonal_naive,3264,17,289.654241
s4,seasonal_naive,3264,18,383.186997
s4,seasonal_naive,3264,19,350.084579
s4,seasonal_naive,3264,20,490.362927
s4,seasonal_naive,3264,21,473.000560
s4,seasonal_naive,3264,22,517.451244
s4,seasonal_naive,3264,23,523.840368
s4,daily_naive,3048,0,608.214996
s4,daily_naive,3048,1,635.843176
s4,daily_naive,3048,2,585.075377
s4,daily_naive,3048,3,605.970861
s4,daily_naive,3048,4,584.165783
s4,daily_naive,3048,5,532.948955
s4,daily_naive,3048,6,445.573407
s4,daily_naive,3048,7,415.208182
s4,daily_naive,3048,8,461.534473
s4,daily_naive,3048,9,339.325149
s4,daily_naive,3048,10,294.360244
s4,daily_naive,3048,11,277.720506
s4,daily_naive,3048,12,295.760574
s4,daily_naive,3048,13,342.109262
s4,daily_naive,3048,14,315.445691
s4,daily_naive,3048,15,302.344012
s4,daily_naive,3048,16,333.839579
s4,daily_naive,3048,17,394.014595
s4,daily_naive,3048,18,423.112798
s4,daily_naive,3048,19,409.022135
s4,daily_naive,3048,20,555.742898
s4,daily_naive,3048,21,591.290491
s4,daily_naive,3048,22,565.833727
s4,daily_naive,3048,23,626.825785
s4,daily_naive,3072,0,673.061875
s4,daily_naive,3072,1,680.607685
s4,daily_naive,3072,2,661.103532
s4,daily_naive,3072,3,663.913990
s4,daily_naive,3072,4,700.422613
s4,daily_naive,3072,5,599.010318
s4,daily_naive,3072,6,604.036565
s4,daily_naive,3072,7,537.474568
s4,daily_naive,3072,8,446.942385
s4,daily_naive,3072,9,464.875610
s4,daily_naive,3072,10,418.000087
s4,daily_naive,3072,11,414.966334
s4,daily_naive,3072,12,408.761426
s4,daily_naive,3072,13,380.709349
s4,daily_naive,3072,14,357.829665
s4,daily_naive,3072,15,378.126204
s4,daily_naive,3072,16,412.077302
s4,daily_naive,3072,17,389.895278
s4,daily_naive,3072,18,422.746906
s4,daily_naive,3072,19,525.713407
s4,daily_naive,3072,20,507.269216
s4,daily_naive,3072,21,578.170463
s4,daily_naive,3072,22,685.115673
s4,daily_naive,3072,23,686.484920
s4,daily_naive,3096,0,718.492494
s4,daily_naive,3096,1,685.645003
s4,daily_naive,3096,2,723.441586
s4,daily_naive,3096,3,643.389787
s4,daily_naive,3096,4,619.859070
s4,daily_naive,3096,5,607.145675
s4,daily_naive,3096,6,548.554549
s4,daily_naive,3096,7,569.921247
s4,daily_naive,3096,8,474.619198
s4,daily_naive,3096,9,396.089020
s4,daily_naive,3096,10,424.613169
s4,daily_naive,3096,11,385.728065
s4,daily_naive,3096,12,377.712476
s4,daily_naive,3096,13,285.717331
s4,daily_naive,3096,14,295.566756
s4,daily_naive,3096,15,258.977536
s4,daily_naive,3096,16,367.780843
s4,daily_naive,3096,17,382.522983
s4,daily_naive,3096,18,403.000216
s4,daily_naive,3096,19,508.007936
s4,daily_naive,3096,20,479.961224
s4,daily_naive,3096,21,528.841581
s4,daily_naive,3096,22,551.798595
s4,daily_naive,3096,23,575.136239
s4,daily_naive,3120,0,626.263414
s4,daily_naive,3120,1,629.155941
s4,daily_naive,3120,2,619.356037
s4,daily_naive,3120,3,578.250978
s4,daily_naive,3120,4,543.938131
s4,daily_naive,3120,5,532.824941
s4,daily_naive,3120,6,508.124033
s4,daily_naive,3120,7,434.127812
s4,daily_naive,3120,8,400.658958
s4,daily_naive,3120,9,356.703614
s4,daily_naive,3120,10,295.422053
s4,daily_naive,3120,11,242.171946
s4,daily_naive,3120,12,262.522214
s4,daily_naive,3120,13,306.899108
s4,daily_naive,3120,14,267.811066
s4,daily_naive,3120,15,257.310278
s4,daily_naive,3120,16,258.144697
s4,daily_naive,3120,17,289.654241
s4,daily_naive,3120,18,383.186997
s4,daily_naive,3120,19,350.084579
s4,daily_naive,3120,20,490.362927
s4,daily_naive,3120,21,473.000560
s4,daily_naive,3120,22,517.451244
s4,daily_naive,3120,23,523.840368
s4,daily_naive,3144,0,586.787338
s4,daily_naive,3144,1,593.989228
s4,daily_naive,3144,2,534.416667
s4,daily_naive,3144,3,605.191807
s4,daily_naive,3144,4,524.319045
s4,daily_naive,3144,5,432.906367
s4,daily_naive,3144,6,457.527130
s4,daily_naive,3144,7,405.754629
s4,daily_naive,3144,8,353.792884
s4,daily_naive,3144,9,331.175579
s4,daily_naive,3144,10,298.032948
s4,daily_naive,3144,11,188.379222
s4,daily_naive,3144,12,197.573333
s4,daily_naive,3144,13,186.975394
s4,daily_naive,3144,14,192.337070
s4,daily_naive,3144,15,141.591843
s4,daily_naive,3144,16,231.849113
s4,daily_naive,3144,17,256.404381
s4,daily_naive,3144,18,356.896629
s4,daily_naive,3144,19,306.107303
s4,daily_naive,3144,20,362.038756
s4,daily_naive,3144,21,435.597436
s4,daily_naive,3144,22,457.610760
s4,daily_naive,3144,23,517.653915
s4,daily_naive,3168,0,549.791891
s4,daily_naive,3168,1,489.284807
s4,daily_naive,3168,2,521.158972
s4,daily_naive,3168,3,526.388597
s4,daily_naive,3168,4,455.576145
s4,daily_naive,3168,5,523.308904
s4,daily_naive,3168,6,418.803428
s4,daily_naive,3168,7,370.564498
s4,daily_naive,3168,8,269.037141
s4,daily_naive,3168,9,254.353423
s4,daily_naive,3168,10,171.972325
s4,daily_naive,3168,11,231.092522
s4,daily_naive,3168,12,160.525648
s4,daily_naive,3168,13,179.678761
s4,daily_naive,3168,14,191.689657
s4,daily_naive,3168,15,199.103132
s4,daily_naive,3168,16,203.074651
s4,daily_naive,3168,17,275.567887
s4,daily_naive,3168,18,253.452432
s4,daily_naive,3168,19,272.980594
s4,daily_naive,3168,20,332.740330
s4,daily_naive,3168,21,452.574340
s4,daily_naive,3168,22,514.788180
s4,daily_naive,3168,23,477.403250
s4,daily_naive,3192,0,505.066235
s4,daily_naive,3192,1,549.682035
s4,daily_naive,3192,2,491.906822
s4,daily_naive,3192,3,509.586179
s4,daily_naive,3192,4,456.741147
s4,daily_naive,3192,5,476.891511
s4,daily_naive,3192,6,339.022818
s4,daily_naive,3192,7,345.133930
s4,daily_naive,3192,8,294.826533
s4,daily_naive,3192,9,310.724325
s4,daily_naive,3192,10,293.718370
s4,daily_naive,3192,11,247.771333
s4,daily_naive,3192,12,299.972996
s4,daily_naive,3192,13,223.778657
s4,daily_naive,3192,14,193.895081
s4,daily_naive,3192,15,226.335508
s4,daily_naive,3192,16,291.021749
s4,daily_naive,3192,17,319.587824
s4,daily_naive,3192,18,419.766714
s4,daily_naive,3192,19,400.529025
s4,daily_naive,3192,20,410.076171
s4,daily_naive,3192,21,451.144589
s4,daily_naive,3192,22,557.133858
s4,daily_naive,3192,23,469.646779
s4,daily_naive,3216,0,602.431412
s4,daily_naive,3216,1,631.708941
s4,daily_naive,3216,2,590.151476
s4,daily_naive,3216,3,604.208546
s4,daily_naive,3216,4,620.239334
s4,daily_naive,3216,5,597.129749
s4,daily_naive,3216,6,557.339092
s4,daily_naive,3216,7,503.316396
s4,daily_naive,3216,8,422.559186
s4,daily_naive,3216,9,347.542261
s4,daily_naive,3216,10,280.614673
s4,daily_naive,3216,11,384.935125
s4,daily_naive,3216,12,341.086416
s4,daily_naive,3216,13,254.408684
s4,daily_naive,3216,14,339.031904
s4,daily_naive,3216,15,302.430484
s4,daily_naive,3216,16,325.432212
s4,daily_naive,3216,17,337.004756
s4,daily_naive,3216,18,490.876664
s4,daily_naive,3216,19,419.641368
s4,daily_naive,3216,20,475.255845
s4,daily_naive,3216,21,583.256764
s4,daily_naive,3216,22,628.497771
s4,daily_naive,3216,23,651.334368
s4,daily_naive,3240,0,622.009292
s4,daily_naive,3240,1,662.969818
s4,daily_naive,3240,2,641.210167
s4,daily_naive,3240,3,643.042001
s4,daily_naive,3240,4,700.325020
s4,daily_naive,3240,5,617.095016
s4,daily_naive,3240,6,596.690387
s4,daily_naive,3240,7,496.366414
s4,daily_naive,3240,8,465.063980
s4,daily_naive,3240,9,456.962550
s4,daily_naive,3240,10,445.500022
s4,daily_naive,3240,11,368.648927
s4,daily_naive,3240,12,404.535543
s4,daily_naive,3240,13,425.515922
s4,daily_naive,3240,14,283.378173
s4,daily_naive,3240,15,358.132371
s4,daily_naive,3240,16,404.156457
s4,daily_naive,3240,17,406.721751
s4,daily_naive,3240,18,511.054710
s4,daily_naive,3240,19,501.489348
s4,daily_naive,3240,20,553.867847
s4,daily_naive,3240,21,530.269147
s4,daily_naive,3240,22,657.152799
s4,daily_naive,3240,23,642.382399
s4,daily_naive,3264,0,689.510709
s4,daily_naive,3264,1,675.277870
s4,daily_naive,3264,2,658.582687
s4,daily_naive,3264,3,662.851201
s4,daily_naive,3264,4,600.547005
s4,daily_naive,3264,5,601.866015
s4,daily_naive,3264,6,607.573532
s4,daily_naive,3264,7,556.903797
s4,daily_naive,3264,8,444.579498
s4,daily_naive,3264,9,461.554178
s4,daily_naive,3264,10,379.422330
s4,daily_naive,3264,11,337.488676
s4,daily_naive,3264,12,356.368314
s4,daily_naive,3264,13,347.894716
s4,daily_naive,3264,14,300.563477
s4,daily_naive,3264,15,364.607314
s4,daily_naive,3264,16,353.176059
s4,daily_naive,3264,17,457.590583
s4,daily_naive,3264,18,369.574881
s4,daily_naive,3264,19,453.736772
s4,daily_naive,3264,20,494.457004
s4,daily_naive,3264,21,515.576859
s4,daily_naive,3264,22,533.782977
s4,daily_naive,3264,23,651.046224
s5,seasonal_naive,3120,0,1232.092102
s5,seasonal_naive,3120,1,1156.791565
s5,seasonal_naive,3120,2,1116.830254
s5,seasonal_naive,3120,3,1107.099954
s5,seasonal_naive,3120,4,860.938507
s5,seasonal_naive,3120,5,926.770551
s5,seasonal_naive,3120,6,954.983497
s5,seasonal_naive,3120,7,632.482426
s5,seasonal_naive,3120,8,550.697634
s5,seasonal_naive,3120,9,469.666189
s5,seasonal_naive,3120,10,517.299794
s5,seasonal_naive,3120,11,380.657055
s5,seasonal_naive,3120,12,551.679563
s5,seasonal_naive,3120,13,399.327504
s5,seasonal_naive,3120,14,404.028502
s5,seasonal_naive,3120,15,408.841126
s5,seasonal_naive,3120,16,610.123786
s5,seasonal_naive,3120,17,722.515815
s5,seasonal_naive,3120,18,747.459284
s5,seasonal_naive,3120,19,925.511930
s5,seasonal_naive,3120,20,1010.236133
s5,seasonal_naive,3120,21,1023.243287
s5,seasonal_naive,3120,22,1063.539703
s5,seasonal_naive,3120,23,1059.652017
s5,seasonal_naive,3144,0,1134.786169
s5,seasonal_naive,3144,1,1085.371362
s5,seasonal_naive,3144,2,1189.240249
s5,seasonal_naive,3144,3,1081.339614
s5,seasonal_naive,3144,4,939.763649
s5,seasonal_naive,3144,5,836.296946
s5,seasonal_naive,3144,6,800.888414
s5,seasonal_naive,3144,7,751.462374
s5,seasonal_naive,3144,8,603.060370
s5,seasonal_naive,3144,9,577.777975
s5,seasonal_naive,3144,10,405.618482
s5,seasonal_naive,3144,11,413.421533
s5,seasonal_naive,3144,12,427.306902
s5,seasonal_naive,3144,13,401.275622
s5,seasonal_naive,3144,14,448.086509
s5,seasonal_naive,3144,15,550.602846
s5,seasonal_naive,3144,16,550.136177
s5,seasonal_naive,3144,17,713.937621
s5,seasonal_naive,3144,18,699.841474
s5,seasonal_naive,3144,19,874.742417
s5,seasonal_naive,3144,20,901.959393
s5,seasonal_naive,3144,21,990.170856
s5,seasonal_naive,3144,22,1131.249144
s5,seasonal_naive,3144,23,1228.951852
s5,seasonal_naive,3168,0,1149.204454
s5,seasonal_naive,3168,1,1164.266632
s5,seasonal_naive,3168,2,1229.718133
s5,seasonal_naive,3168,3,1023.723521
s5,seasonal_naive,3168,4,1083.453730
s5,seasonal_naive,3168,5,848.156611
s5,seasonal_naive,3168,6,705.128841
s5,seasonal_naive,3168,7,779.599553
s5,seasonal_naive,3168,8,646.210788
s5,seasonal_naive,3168,9,554.589147
s5,seasonal_naive,3168,10,356.133590
s5,seasonal_naive,3168,11,523.692058
s5,seasonal_naive,3168,12,449.111984
s5,seasonal_naive,3168,13,407.984525
s5,seasonal_naive,3168,14,523.662688
s5,seasonal_naive,3168,15,503.397608
s5,seasonal_naive,3168,16,613.609539
s5,seasonal_naive,3168,17,703.826464
s5,seasonal_naive,3168,18,937.731892
s5,seasonal_naive,3168,19,960.560007
s5,seasonal_naive,3168,20,1163.071899
s5,seasonal_naive,3168,21,1095.082753
s5,seasonal_naive,3168,22,1137.729104
s5,seasonal_naive,3168,23,1406.841090
s5,seasonal_naive,3192,0,1200.226332
s5,seasonal_naive,3192,1,1393.816762
s5,seasonal_naive,3192,2,1198.187002
s5,seasonal_naive,3192,3,1286.559929
s5,seasonal_naive,3192,4,1112.989742
s5,seasonal_naive,3192,5,1199.877267
s5,seasonal_naive,3192,6,1146.356751
s5,seasonal_naive,3192,7,987.357866
s5,seasonal_naive,3192,8,851.095914
s5,seasonal_naive,3192,9,723.589771
s5,seasonal_naive,3192,10,751.525378
s5,seasonal_naive,3192,11,812.231868
s5,seasonal_naive,3192,12,609.824418
s5,seasonal_naive,3192,13,571.230820
s5,seasonal_naive,3192,14,825.035178
s5,seasonal_naive,3192,15,735.377215
s5,seasonal_naive,3192,16,884.848783
s5,seasonal_naive,3192,17,937.155080
s5,seasonal_naive,3192,18,1043.690605
s5,seasonal_naive,3192,19,1105.241914
s5,seasonal_naive,3192,20,1212.846772
s5,seasonal_naive,3192,21,1184.916355
s5,seasonal_naive,3192,22,1336.079872
s5,seasonal_naive,3192,23,1361.923249
s5,seasonal_naive,3216,0,1536.523581
s5,seasonal_naive,3216,1,1425.280769
s5,seasonal_naive,3216,2,1429.783982
s5,seasonal_naive,3216,3,1247.938109
s5,seasonal_naive,3216,4,1308.933089
s5,seasonal_naive,3216,5,1333.231246
s5,seasonal_naive,3216,6,1140.687368
s5,seasonal_naive,3216,7,1099.610413
s5,seasonal_naive,3216,8,921.903933
s5,seasonal_naive,3216,9,821.132689
s5,seasonal_naive,3216,10,875.809264
s5,seasonal_naive,3216,11,729.672919
s5,seasonal_naive,3216,12,667.664723
s5,seasonal_naive,3216,13,745.046804
s5,seasonal_naive,3216,14,755.880219
s5,seasonal_naive,3216,15,916.830426
s5,seasonal_naive,3216,16,965.671776
s5,seasonal_naive,3216,17,892.125983
s5,seasonal_naive,3216,18,1131.987679
s5,seasonal_naive,3216,19,1091.539120
s5,seasonal_naive,3216,20,1295.601262
s5,seasonal_naive,3216,21,1404.841224
s5,seasonal_naive,3216,22,1387.518722
s5,seasonal_naive,3216,23,1429.072319
s5,seasonal_naive,3240,0,1542.806633
s5,seasonal_naive,3240,1,1456.240231
s5,seasonal_naive,3240,2,1362.456421
s5,seasonal_naive,3240,3,1511.685701
s5,seasonal_naive,3240,4,1380.716336
s5,seasonal_naive,3240,5,1261.477605
s5,seasonal_naive,3240,6,1154.213841
s5,seasonal_naive,3240,7,1104.395148
s5,seasonal_naive,3240,8,939.982290
s5,seasonal_naive,3240,9,907.830102
s5,seasonal_naive,3240,10,805.678117
s5,seasonal_naive,3240,11,684.084011
s5,seasonal_naive,3240,12,789.497668
s5,seasonal_naive,3240,13,725.239693
s5,seasonal_naive,3240,14,678.704645
s5,seasonal_naive,3240,15,754.522614
s5,seasonal_naive,3240,16,676.930135
s5,seasonal_naive,3240,17,812.805142
s5,seasonal_naive,3240,18,917.689756
s5,seasonal_naive,3240,19,1168.155612
s5,seasonal_naive,3240,20,1251.981379
s5,seasonal_naive,3240,21,1362.543419
s5,seasonal_naive,3240,22,1366.587861
s5,seasonal_naive,3240,23,1500.445185
s5,seasonal_naive,3264,0,1351.626729
s5,seasonal_naive,3264,1,1316.631585
s5,seasonal_naive,3264,2,1266.428276
s5,seasonal_naive,3264,3,1289.543458
s5,seasonal_naive,3264,4,1147.433038
s5,seasonal_naive,3264,5,1033.961202
s5,seasonal_naive,3264,6,960.104805
s5,seasonal_naive,3264,7,907.506630
s5,seasonal_naive,3264,8,701.366871
s5,seasonal_naive,3264,9,708.036732
s5,seasonal_naive,3264,10,635.915395
s5,seasonal_naive,3264,11,711.022176
s5,seasonal_naive,3264,12,571.481708
s5,seasonal_naive,3264,13,463.563819
s5,seasonal_naive,3264,14,601.613420
s5,seasonal_naive,3264,15,643.373209
s5,seasonal_naive,3264,16,601.154366
s5,seasonal_naive,3264,17,548.279900
s5,seasonal_naive,3264,18,918.297283
s5,seasonal_naive,3264,19,938.750270
s5,seasonal_naive,3264,20,984.109428
s5,seasonal_naive,3264,21,1099.131979
s5,seasonal_naive,3264,22,1264.802352
s5,seasonal_naive,3264,23,1336.222892
s5,seasonal_naive,3288,0,1185.146368
s5,seasonal_naive,3288,1,1320.916348
s5,seasonal_naive,3288,2,1167.232301
s5,seasonal_naive,3288,3,1111.979479
s5,seasonal_naive,3288,4,1026.124269
s5,seasonal_naive,3288,5,936.085630
s5,seasonal_naive,3288,6,829.400998
s5,seasonal_naive,3288,7,687.065883
s5,seasonal_naive,3288,8,642.114308
s5,seasonal_naive,3288,9,479.742843
s5,seasonal_naive,3288,10,527.443019
s5,seasonal_naive,3288,11,389.664989
s5,seasonal_naive,3288,12,450.184452
s5,seasonal_naive,3288,13,406.400152
s5,seasonal_naive,3288,14,309.193134
s5,seasonal_naive,3288,15,579.062923
s5,seasonal_naive,3288,16,582.323769
s5,seasonal_naive,3288,17,638.860902
s5,seasonal_naive,3288,18,710.618954
s5,seasonal_naive,3288,19,962.686639
s5,seasonal_naive,3288,20,900.559535
s5,seasonal_naive,3288,21,1068.311898
s5,seasonal_naive,3288,22,1074.227908
s5,seasonal_naive,3288,23,1001.850897
s5,seasonal_naive,3312,0,1171.807841
s5,seasonal_naive,3312,1,997.943582
s5,seasonal_naive,3312,2,1112.328680
s5,seasonal_naive,3312,3,1055.032044
s5,seasonal_naive,3312,4,968.760408
s5,seasonal_naive,3312,5,808.800808
s5,seasonal_naive,3312,6,872.729243
s5,seasonal_naive,3312,7,803.750955
s5,seasonal_naive,3312,8,512.727988
s5,seasonal_naive,3312,9,472.229845
s5,seasonal_naive,3312,10,558.075314
s5,seasonal_naive,3312,11,362.806218
s5,seasonal_naive,3312,12,448.295035
s5,seasonal_naive,3312,13,311.744482
s5,seasonal_naive,3312,14,369.956494
s5,seasonal_naive,3312,15,491.908271
s5,seasonal_naive,3312,16,581.120861
s5,seasonal_naive,3312,17,529.542292
s5,seasonal_naive,3312,18,656.802311
s5,seasonal_naive,3312,19,872.633511
s5,seasonal_naive,3312,20,1024.723232
s5,seasonal_naive,3312,21,1052.676236
s5,seasonal_naive,3312,22,1109.266909
s5,seasonal_naive,3312,23,1162.275813
s5,seasonal_naive,3336,0,1063.023802
s5,seasonal_naive,3336,1,1181.592571
s5,seasonal_naive,3336,2,1192.900553
s5,seasonal_naive,3336,3,1121.738462
s5,seasonal_naive,3336,4,923.318045
s5,seasonal_naive,3336,5,857.265842
s5,seasonal_naive,3336,6,922.008440
s5,seasonal_naive,3336,7,644.719679
s5,seasonal_naive,3336,8,581.952280
s5,seasonal_naive,3336,9,703.769928
s5,seasonal_naive,3336,10,460.869714
s5,seasonal_naive,3336,11,436.241774
s5,seasonal_naive,3336,12,524.796581
s5,seasonal_naive,3336,13,547.786497
s5,seasonal_naive,3336,14,514.148343
s5,seasonal_naive,3336,15,480.138557
s5,seasonal_naive,3336,16,627.191588
s5,seasonal_naive,3336,17,771.135447
s5,seasonal_naive,3336,18,792.432759
s5,seasonal_naive,3336,19,891.841511
s5,seasonal_naive,3336,20,1155.930733
s5,seasonal_naive,3336,21,1191.048045
s5,seasonal_naive,3336,22,1280.116935
s5,seasonal_naive,3336,23,1338.903715
s5,daily_naive,3120,0,1351.626729
s5,daily_naive,3120,1,1316.631585
s5,daily_naive,3120,2,1266.428276
s5,daily_naive,3120,3,1289.543458
s5,daily_naive,3120,4,1147.433038
s5,daily_naive,3120,5,1033.961202
s5,daily_naive,3120,6,960.104805
s5,daily_naive,3120,7,907.506630
s5,daily_naive,3120,8,701.366871
s5,daily_naive,3120,9,708.036732
s5,daily_naive,3120,10,635.915395
s5,daily_naive,3120,11,711.022176
s5,daily_naive,3120,12,571.481708
s5,daily_naive,3120,13,463.563819
s5,daily_naive,3120,14,601.613420
s5,daily_naive,3120,15,643.373209
s5,daily_naive,3120,16,601.154366
s5,daily_naive,3120,17,548.279900
s5,daily_naive,3120,18,918.297283
s5,daily_naive,3120,19,938.750270
s5,daily_naive,3120,20,984.109428
s5,daily_naive,3120,21,1099.131979
s5,daily_naive,3120,22,1264.802352
s5,daily_naive,3120,23,1336.222892
s5,daily_naive,3144,0,1185.146368
s5,daily_naive,3144,1,1320.916348
s5,daily_naive,3144,2,1167.232301
s5,daily_naive,3144,3,1111.979479
s5,daily_naive,3144,4,1026.124269
s5,daily_naive,3144,5,936.085630
s5,daily_naive,3144,6,829.400998
s5,daily_naive,3144,7,687.065883
s5,daily_naive,3144,8,642.114308
s5,daily_naive,3144,9,479.742843
s5,daily_naive,3144,10,527.443019
s5,daily_naive,3144,11,389.664989
s5,daily_naive,3144,12,450.184452
s5,daily_naive,3144,13,406.400152
s5,daily_naive,3144,14,309.193134
s5,daily_naive,3144,15,579.062923
s5,daily_naive,3144,16,582.323769
s5,daily_naive,3144,17,638.860902
s5,daily_naive,3144,18,710.618954
s5,daily_naive,3144,19,962.686639
s5,daily_naive,3144,20,900.559535
s5,daily_naive,3144,21,1068.311898
s5,daily_naive,3144,22,1074.227908
s5,daily_naive,3144,23,1001.850897
s5,daily_naive,3168,0,1171.807841
s5,daily_naive,3168,1,997.943582
s5,daily_naive,3168,2,1112.328680
s5,daily_naive,3168,3,1055.032044
s5,daily_naive,3168,4,968.760408
s5,daily_naive,3168,5,808.800808
s5,daily_naive,3168,6,872.729243
s5,daily_naive,3168,7,803.750955
s5,daily_naive,3168,8,512.727988
s5,daily_naive,3168,9,472.229845
s5,daily_naive,3168,10,558.075314
s5,daily_naive,3168,11,362.806218
s5,daily_naive,3168,12,448.295035
s5,daily_naive,3168,13,311.744482
s5,daily_naive,3168,14,369.956494
s5,daily_naive,3168,15,491.908271
s5,daily_naive,3168,16,581.120861
s5,daily_naive,3168,17,529.542292
s5,daily_naive,3168,18,656.802311
s5,daily_naive,3168,19,872.633511
s5,daily_naive,3168,20,1024.723232
s5,daily_naive,3168,21,1052.676236
s5,daily_naive,3168,22,1109.266909
s5,daily_naive,3168,23,1162.275813
s5,daily_naive,3192,0,1063.023802
s5,daily_naive,3192,1,1181.592571
s5,daily_naive,3192,2,1192.900553
s5,daily_naive,3192,3,1121.738462
s5,daily_naive,3192,4,923.318045
s5,daily_naive,3192,5,857.265842
s5,daily_naive,3192,6,922.008440
s5,daily_naive,3192,7,644.719679
s5,daily_naive,3192,8,581.952280
s5,daily_naive,3192,9,703.769928
s5,daily_naive,3192,10,460.869714
s5,daily_naive,3192,11,436.241774
s5,daily_naive,3192,12,524.796581
s5,daily_naive,3192,13,547.786497
s5,daily_naive,3192,14,514.148343
s5,daily_naive,3192,15,480.138557
s5,daily_naive,3192,16,627.191588
s5,daily_naive,3192,17,771.135447
s5,daily_naive,3192,18,792.432759
s5,daily_naive,3192,19,891.841511
s5,daily_naive,3192,20,1155.930733
s5,daily_naive,3192,21,1191.048045
s5,daily_naive,3192,22,1280.116935
s5,daily_naive,3192,23,1338.903715
s5,daily_naive,3216,0,1224.065781
s5,daily_naive,3216,1,1335.753325
s5,daily_naive,3216,2,1364.693831
s5,daily_naive,3216,3,1280.038597
s5,daily_naive,3216,4,1078.036112
s5,daily_naive,3216,5,968.611302
s5,daily_naive,3216,6,936.251908
s5,daily_naive,3216,7,946.478153
s5,daily_naive,3216,8,806.819984
s5,daily_naive,3216,9,766.959038
s5,daily_naive,3216,10,594.716400
s5,daily_naive,3216,11,713.358089
s5,daily_naive,3216,12,584.116872
s5,daily_naive,3216,13,734.334363
s5,daily_naive,3216,14,685.243778
s5,daily_naive,3216,15,525.056858
s5,daily_naive,3216,16,810.032590
s5,daily_naive,3216,17,852.092048
s5,daily_naive,3216,18,954.832139
s5,daily_naive,3216,19,1107.854937
s5,daily_naive,3216,20,1296.426547
s5,daily_naive,3216,21,1365.615368
s5,daily_naive,3216,22,1475.660735
s5,daily_naive,3216,23,1419.519969
s5,daily_naive,3240,0,1304.725519
s5,daily_naive,3240,1,1400.482479
s5,daily_naive,3240,2,1348.024532
s5,daily_naive,3240,3,1314.640092
s5,daily_naive,3240,4,1494.661022
s5,daily_naive,3240,5,1272.788664
s5,daily_naive,3240,6,1049.704239
s5,daily_naive,3240,7,1116.394187
s5,daily_naive,3240,8,916.520232
s5,daily_naive,3240,9,759.847297
s5,daily_naive,3240,10,884.884879
s5,daily_naive,3240,11,721.039161
s5,daily_naive,3240,12,748.225628
s5,daily_naive,3240,13,916.828330
s5,daily_naive,3240,14,702.332254
s5,daily_naive,3240,15,909.270497
s5,daily_naive,3240,16,882.037172
s5,daily_naive,3240,17,909.622932
s5,daily_naive,3240,18,1068.743598
s5,daily_naive,3240,19,1196.989626
s5,daily_naive,3240,20,1289.575577
s5,daily_naive,3240,21,1241.607554
s5,daily_naive,3240,22,1481.578336
