series,t,y
s7,2374,6923.434548
s7,2375,6211.210367
s7,2376,6530.029616
s7,2377,6133.250625
s7,2378,5902.156538
s7,2379,5410.456943
s7,2380,5224.759895
s7,2381,4479.260787
s7,2382,4509.753060
s7,2383,3956.405907
s7,2384,3512.603081
s7,2385,3416.433057
s7,2386,3256.961693
s7,2387,3759.539750
s7,2388,3567.677822
s7,2389,4045.388708
s7,2390,4172.358034
s7,2391,4216.546919
s7,2392,5490.236662
s7,2393,5260.705377
s7,2394,6274.882897
s7,2395,6540.415290
s7,2396,6094.825840
s7,2397,6506.877240
s7,2398,6707.323233
s7,2399,6535.003029
s7,2400,6229.348277
s7,2401,6608.279398
s7,2402,5903.191572
s7,2403,5691.983486
s7,2404,4953.011425
s7,2405,4748.577395
s7,2406,3956.245556
s7,2407,3836.092350
s7,2408,3758.312429
s7,2409,3386.797810
s7,2410,3139.809428
s7,2411,2965.373530
s7,2412,3552.633447
s7,2413,3869.093294
s7,2414,3998.141052
s7,2415,4216.294583
s7,2416,5091.718288
s7,2417,6181.880885
s7,2418,5612.041439
s7,2419,6162.229400
s7,2420,6421.857677
s7,2421,5549.969171
s7,2422,6505.973531
s7,2423,6130.298411
s7,2424,6647.876787
s7,2425,5777.816868
s7,2426,5209.081023
s7,2427,4954.925323
s7,2428,4610.636619
s7,2429,3883.497005
s7,2430,3612.352376
s7,2431,2776.747326
s7,2432,2862.220276
s7,2433,3005.445894
s7,2434,3328.541633
s7,2435,2922.341679
s7,2436,2914.825015
s7,2437,3472.819696
s7,2438,3742.371115
s7,2439,4349.174905
s7,2440,4563.290719
s7,2441,4563.437981
s7,2442,5076.322381
s7,2443,5373.128478
s7,2444,5656.450161
s7,2445,5760.589501
s7,2446,5447.838030
s7,2447,4901.402377
s7,2448,5191.208240
s7,2449,4419.678372
s7,2450,4754.802906
s7,2451,4288.690655
s7,2452,3236.168078
s7,2453,3578.937727
s7,2454,3200.250049
s7,2455,2554.242162
s7,2456,2800.131963
s7,2457,2677.390821
s7,2458,1537.906099
s7,2459,2350.738437
s7,2460,2299.289344
s7,2461,2547.804529
s7,2462,3065.557062
s7,2463,2894.531694
s7,2464,3368.015134
s7,2465,3717.411128
s7,2466,4142.342258
s7,2467,4710.586031
s7,2468,4503.651867
s7,2469,4802.276565
s7,2470,5407.981896
s7,2471,5114.291089
s7,2472,5088.492712
s7,2473,4022.755456
s7,2474,4039.913410
s7,2475,3697.803548
s7,2476,3451.060002
s7,2477,2790.189316
s7,2478,2898.657130
s7,2479,2202.065811
s7,2480,1957.927321
s7,2481,1789.887500
s7,2482,1977.249473
s7,2483,1637.254221
s7,2484,2367.819267
s7,2485,2423.164005
s7,2486,2685.085392
s7,2487,3073.093466
s7,2488,3695.680707
s7,2489,4324.426202
s7,2490,4728.496692
s7,2491,4902.068411
s7,2492,5362.207460
s7,2493,5287.277177
s7,2494,5752.104402
s7,2495,5268.609393
s7,2496,4407.569670
s7,2497,5328.732374
s7,2498,4567.716038
s7,2499,3732.570188
s7,2500,3644.724420
s7,2501,2986.668185
s7,2502,3625.398020
s7,2503,2743.143418
s7,2504,1785.222325
s7,2505,2371.352775
s7,2506,2017.012292
s7,2507,2904.630127
s7,2508,2084.302573
s7,2509,1977.798024
s7,2510,3163.339454
s7,2511,3467.526278
s7,2512,3920.916248
s7,2513,3803.131369
s7,2514,5134.358281
s7,2515,5951.017661
s7,2516,5019.804020
s7,2517,6283.406706
s7,2518,5771.947485
s7,2519,6748.664055
s7,2520,5946.948038
s7,2521,5488.222712
s7,2522,5607.699785
s7,2523,5023.433355
s7,2524,4223.424620
s7,2525,4258.490640
s7,2526,3454.463995
s7,2527,2689.859995
s7,2528,3765.748099
s7,2529,2805.697219
s7,2530,2690.257109
s7,2531,3107.953732
s7,2532,2657.376492
s7,2533,3033.075464
s7,2534,3714.129018
s7,2535,4151.458771
s7,2536,4828.765067
s7,2537,5662.975537
s7,2538,5552.901347
s7,2539,6266.409965
s7,2540,6599.825605
s7,2541,6211.837790
s7,2542,6742.865882
s7,2543,6299.416039
s7,2544,6837.149948
s7,2545,6371.006881
s7,2546,5879.983808
s7,2547,5013.495794
s7,2548,5085.510055
s7,2549,4350.964151
s7,2550,4458.526509
s7,2551,3832.061809
s7,2552,3333.606308
s7,2553,3774.024839
s7,2554,3657.556410
s7,2555,3274.470976
s7,2556,4061.816314
s7,2557,3840.877678
s7,2558,4201.056129
s7,2559,4771.151123
s7,2560,4918.453777
s7,2561,5473.214199
s7,2562,5985.450885
s7,2563,6923.087784
s7,2564,7182.619971
s7,2565,6743.282968
s7,2566,7439.671903
s7,2567,6802.991020
s7,2568,6768.009144
s7,2569,6657.739067
s7,2570,6086.423046
s7,2571,6391.568632
s7,2572,5185.295599
s7,2573,4230.507268
s7,2574,4665.182758
s7,2575,3703.190714
s7,2576,3452.853534
s7,2577,2340.002565
s7,2578,3642.429091
s7,2579,3622.085087
s7,2580,3770.278407
s7,2581,4087.453140
s7,2582,4670.103942
s7,2583,4465.629371
s7,2584,5227.890096
s7,2585,5069.996013
s7,2586,5594.344325
s7,2587,6410.427415
s7,2588,6426.590831
s7,2589,5975.013169
s7,2590,6587.830686
s7,2591,6310.790834
s7,2592,5888.359526
s7,2593,6015.071100
s7,2594,5337.668064
s7,2595,4488.881337
s7,2596,4170.195595
s7,2597,4686.351624
s7,2598,3108.295274
s7,2599,3320.341194
s7,2600,3150.159390
s7,2601,2958.398614
s7,2602,2227.317358
s7,2603,2567.961979
s7,2604,2869.638028
s7,2605,3340.604074
s7,2606,3168.750469
s7,2607,3374.571662
s7,2608,4535.685756
s7,2609,4985.023699
s7,2610,5114.800565
s7,2611,5101.515135
s7,2612,5692.514520
s7,2613,5729.217351
s7,2614,6006.287313
s7,2615,5195.964589
s7,2616,5462.818470
s7,2617,5063.240981
s7,2618,4348.858179
s7,2619,4361.462930
s7,2620,3825.791124
s7,2621,3200.265036
s7,2622,3037.950680
s7,2623,2032.128256
s7,2624,2206.780624
s7,2625,2180.922416
s7,2626,2051.527416
s7,2627,2364.431209
s7,2628,1733.289894
s7,2629,1883.824923
s7,2630,2825.853012
s7,2631,3299.331124
s7,2632,4302.935076
s7,2633,4214.925109
s7,2634,4101.305991
s7,2635,5022.390114
s7,2636,4712.612735
s7,2637,4650.566939
s7,2638,6108.284370
s7,2639,5251.067735
s7,2640,5202.934849
s7,2641,4868.262742
s7,2642,4934.755287
s7,2643,3987.197271
s7,2644,3859.597082
s7,2645,2638.172515
s7,2646,2097.077946
s7,2647,2713.901970
s7,2648,2460.460608
s7,2649,1961.272828
s7,2650,1811.127410
s7,2651,1857.109043
s7,2652,1743.703594
s7,2653,2794.960590
s7,2654,2859.109898
s7,2655,3233.096939
s7,2656,3645.980932
s7,2657,4335.636599
s7,2658,4576.644465
s7,2659,5029.438456
s7,2660,4657.052496
s7,2661,5422.291226
s7,2662,6074.308318
s7,2663,5099.041079
s7,2664,5078.481455
s7,2665,5175.012991
s7,2666,4860.530282
s7,2667,4351.498094
s7,2668,3155.451766
s7,2669,3464.285278
s7,2670,2493.411878
s7,2671,2287.304036
s7,2672,2514.891423
s7,2673,2081.111239
s7,2674,2433.546513
s7,2675,3329.090065
s7,2676,2715.078531
s7,2677,3001.544767
s7,2678,2831.867902
s7,2679,3365.858703
s7,2680,3697.862918
s7,2681,4357.646086
s7,2682,4610.895661
s7,2683,5146.798159
s7,2684,5605.923060
s7,2685,5534.767347
s7,2686,5478.813294
s7,2687,5469.630024
s7,2688,5953.122886
s7,2689,5573.569660
s7,2690,5580.315563
s7,2691,5202.134498
s7,2692,4310.228364
s7,2693,4244.642496
s7,2694,3133.944549
s7,2695,4093.348895
s7,2696,3477.506146
s7,2697,2852.077787
s7,2698,2499.224097
s7,2699,3122.199376
s7,2700,2550.364283
s7,2701,3231.033959
s7,2702,4144.465889
s7,2703,4356.619832
s7,2704,4634.743916
s7,2705,5603.748185
s7,2706,5358.275909
s7,2707,6194.676646
s7,2708,6220.841411
s7,2709,6293.432238
s7,2710,6823.851957
s7,2711,6282.107464
s7,2712,7126.053678
s7,2713,6012.575572
s7,2714,6560.204634
s7,2715,5098.200880
s7,2716,5254.404432
s7,2717,4201.860663
s7,2718,3752.878501
s7,2719,3928.246751
s7,2720,3847.190237
s7,2721,3015.739371
s7,2722,3817.023184
s7,2723,3204.046148
s7,2724,3706.487937
s7,2725,4074.650572
s7,2726,4512.616098
s7,2727,4108.752684
s7,2728,5735.827812
s7,2729,5819.107139
s7,2730,5894.063487
s7,2731,6042.548984
s7,2732,6081.713748
s7,2733,6363.222413
s7,2734,7072.384132
s7,2735,6700.341157
s7,2736,6246.774995
s7,2737,6171.521834
s7,2738,6524.915902
s7,2739,5445.045464
s7,2740,4899.946908
s7,2741,5108.894529
s7,2742,4374.392922
s7,2743,3860.496960
s7,2744,3348.236404
s7,2745,2836.129957
s7,2746,2893.882505
s7,2747,3174.338147
s7,2748,3419.141687
s7,2749,3872.987401
s7,2750,4277.398593
s7,2751,4558.329838
s7,2752,4980.661651
s7,2753,4979.101317
s7,2754,4973.538364
s7,2755,5866.601226
s7,2756,5962.862362
s7,2757,6209.687377
s7,2758,6368.635620
s7,2759,5945.158919
s7,2760,5787.758067
s7,2761,5830.787956
s7,2762,5517.012246
s7,2763,4804.115260
s7,2764,4724.985053
s7,2765,4000.853667
s7,2766,3278.931957
s7,2767,3257.579403
s7,2768,3588.753231
s7,2769,2505.410538
s7,2770,3051.728651
s7,2771,3153.731765
s7,2772,3337.517429
s7,2773,2781.196567
s7,2774,4085.793269
s7,2775,3815.739205
s7,2776,4102.605447
s7,2777,4524.663557
s7,2778,5194.601165
s7,2779,5328.994031
s7,2780,5491.321917
s7,2781,6134.002266
s7,2782,5468.405514
s7,2783,5266.964083
s7,2784,5696.133174
s7,2785,5360.608546
s7,2786,5108.481257
s7,2787,3917.529422
s7,2788,4186.520576
s7,2789,3507.876942
s7,2790,3509.012374
s7,2791,2090.904457
s7,2792,2300.500994
s7,2793,1936.529693
s7,2794,1405.616251
s7,2795,1746.947573
s7,2796,2535.834646
s7,2797,2241.950482
s7,2798,2494.357803
s7,2799,3441.733351
s7,2800,3913.086803
s7,2801,4342.526753
s7,2802,4130.349467
s7,2803,4724.547795
s7,2804,5359.387572
s7,2805,4936.607550
s7,2806,4950.600768
s7,2807,5424.252087
s7,2808,5495.041054
s7,2809,4276.870421
s7,2810,3414.708477
s7,2811,3389.325111
s7,2812,3090.842912
s7,2813,2944.828596
s7,2814,2789.258239
s7,2815,2171.653786
s7,2816,1710.648657
s7,2817,1838.088757
s7,2818,1401.633747
s7,2819,1783.652494
s7,2820,1759.764635
s7,2821,3188.517306
s7,2822,2913.541647
s7,2823,2770.869053
s7,2824,3172.674217
s7,2825,3823.366827
s7,2826,3835.560153
s7,2827,4520.697407
s7,2828,4805.520195
s7,2829,5551.175607
s7,2830,5173.305865
s7,2831,5005.272230
s7,2832,4660.818620
s7,2833,4461.952931
s7,2834,4507.665174
s7,2835,4062.095056
s7,2836,4104.041394
s7,2837,3074.466730
s7,2838,3266.546727
s7,2839,2660.220559
s7,2840,2324.374083
s7,2841,1490.802981
s7,2842,1709.766386
s7,2843,2499.474213
s7,2844,2929.019001
s7,2845,2823.535429
s7,2846,3403.484166
s7,2847,3446.948913
s7,2848,3936.509118
s7,2849,4312.707410
s7,2850,5323.220996
s7,2851,5492.365140
s7,2852,5597.151070
s7,2853,5766.475110
s7,2854,6159.822408
s7,2855,6050.320517
s7,2856,5509.839132
s7,2857,6144.491181
s7,2858,5315.264457
s7,2859,4845.718572
s7,2860,4936.884334
s7,2861,4366.660516
s7,2862,3600.182723
s7,2863,3491.128089
s7,2864,2696.607120
s7,2865,2705.297176
s7,2866,2121.032214
s7,2867,3411.865170
s7,2868,2540.595928
s7,2869,3734.509031
s7,2870,3600.019750
s7,2871,3993.151027
s7,2872,4736.755143
s7,2873,5367.853995
s7,2874,5927.301921
s7,2875,6707.235986
s7,2876,6516.084989
s7,2877,6889.285384
s7,2878,6457.810135
s7,2879,6870.389040
s7,2880,6523.247093
s7,2881,6054.469035
s7,2882,5841.209695
s7,2883,5453.912072
s7,2884,5111.407823
s7,2885,4753.729233
s7,2886,4039.755074
s7,2887,3617.843113
s7,2888,3871.289831
s7,2889,2870.172645
s7,2890,3195.734644
s7,2891,4014.188259
s7,2892,2728.057323
s7,2893,3704.835521
s7,2894,4544.687085
s7,2895,4159.594239
s7,2896,6073.498222
s7,2897,4733.204257
s7,2898,6535.965387
s7,2899,6932.415058
s7,2900,6981.551795
s7,2901,6756.135335
s7,2902,7007.661371
s7,2903,6508.621770
s7,2904,6915.801289
s7,2905,5967.133219
s7,2906,5891.344411
s7,2907,5902.448901
s7,2908,4717.300947
s7,2909,4517.760868
s7,2910,4271.798099
s7,2911,3382.705680
s7,2912,3959.114947
s7,2913,3488.728863
s7,2914,2774.941353
s7,2915,3323.767137
s7,2916,3227.583325
s7,2917,3523.520773
s7,2918,4113.654686
s7,2919,4236.849410
s7,2920,5237.161102
s7,2921,5083.502178
s7,2922,6054.707733
s7,2923,6031.067795
s7,2924,6586.758351
s7,2925,6248.050894
s7,2926,6289.100795
s7,2927,5976.576364
s7,2928,6369.796435
s7,2929,6188.635186
s7,2930,6207.609578
s7,2931,5475.101292
s7,2932,4639.323217
s7,2933,4003.778249
s7,2934,3764.495550
s7,2935,3233.977699
s7,2936,3444.341616
s7,2937,3063.450548
s7,2938,2361.309589
s7,2939,2441.766444
s7,2940,3292.401947
s7,2941,3170.962464
s7,2942,3311.185026
s7,2943,4184.573841
s7,2944,4056.481513
s7,2945,4507.625393
s7,2946,4828.262786
s7,2947,4635.162635
s7,2948,5850.217531
s7,2949,5274.753948
s7,2950,5521.514897
s7,2951,5370.126016
s7,2952,5673.342875
s7,2953,5094.430669
s7,2954,4736.690985
s7,2955,3708.201089
s7,2956,3783.614227
s7,2957,2832.813469
s7,2958,3007.329526
s7,2959,2647.614054
s7,2960,2219.274384
s7,2961,2736.500975
s7,2962,2135.536944
s7,2963,2198.762556
s7,2964,2196.380952
s7,2965,2337.160157
s7,2966,3076.405327
s7,2967,3522.115878
s7,2968,3123.689166
s7,2969,4365.865537
s7,2970,4579.684080
s7,2971,5075.706456
s7,2972,5164.805801
s7,2973,4733.837123
s7,2974,4804.586877
s7,2975,5767.706396
s7,2976,5043.497456
s7,2977,4185.460084
s7,2978,4430.119542
s7,2979,3764.435577
s7,2980,2804.402545
s7,2981,2202.837334
s7,2982,2024.514620
s7,2983,2315.843630
s7,2984,1935.491424
s7,2985,1699.333209
s7,2986,1831.331405
s7,2987,2007.041783
s7,2988,1256.165017
s7,2989,2160.767722
s7,2990,2346.597302
s7,2991,2633.612414
s7,2992,3327.701453
s7,2993,3932.055856
s7,2994,4310.748701
s7,2995,4271.068109
s7,2996,4893.447881
s7,2997,5941.354830
s7,2998,4956.843942
s7,2999,4696.223848
s7,3000,5217.768394
s7,3001,5073.214901
s7,3002,4690.499172
s7,3003,3750.274784
s7,3004,4057.106878
s7,3005,3020.622554
s7,3006,2510.233036
s7,3007,2361.838650
s7,3008,2288.501946
s7,3009,2429.238775
s7,3010,2369.502551
s7,3011,2236.140892
s7,3012,2768.758600
s7,3013,2780.460788
s7,3014,3449.487927
s7,3015,3103.567648
s7,3016,3521.884520
s7,3017,4808.635204
s7,3018,4508.058326
s7,3019,5270.263060
s7,3020,5644.054515
s7,3021,5711.473400
s7,3022,5811.667465
s7,3023,6418.991174
s7,3024,4924.674145
s7,3025,5857.654144
s7,3026,6017.831960
s7,3027,4850.236148
s7,3028,4421.109060
s7,3029,4264.059027
s7,3030,4260.929366
s7,3031,2896.837059
s7,3032,3095.666218
s7,3033,2862.011238
s7,3034,3093.014120
s7,3035,3046.066177
s7,3036,3422.385217
s7,3037,3354.326139
s7,3038,3903.253518
s7,3039,4099.538421
s7,3040,4574.996867
s7,3041,5227.229037
s7,3042,5667.350801
s7,3043,5692.371281
s7,3044,6933.681416
s7,3045,6538.964151
s7,3046,6187.140145
s7,3047,7004.071982
s7,3048,6212.473656
s7,3049,6389.342484
s7,3050,5868.428768
s7,3051,5561.692866
s7,3052,5104.479793
s7,3053,4417.100034
s7,3054,4229.289021
s7,3055,4574.021042
s7,3056,2842.305132
s7,3057,3477.726025
s7,3058,3558.778649
s7,3059,3116.258104
s7,3060,3188.882164
s7,3061,4687.936106
s7,3062,4179.562758
s7,3063,5445.125207
s7,3064,5362.576549
s7,3065,5651.698242
s7,3066,6204.841206
s7,3067,6614.477057
s7,3068,7072.314805
s7,3069,6982.747882
s7,3070,6934.387298
s7,3071,6878.680367
s7,3072,7102.836783
s7,3073,6634.778105
s7,3074,5640.344972
s7,3075,5339.924943
s7,3076,5215.424079
s7,3077,4428.600789
s7,3078,4085.395774
s7,3079,3515.718326
s7,3080,3467.553835
s7,3081,3517.289273
s7,3082,3640.421405
s7,3083,3343.139846
s7,3084,4210.069385
s7,3085,3723.846859
s7,3086,5188.003483
s7,3087,4826.765689
s7,3088,5075.909701
s7,3089,5154.383037
s7,3090,4742.672908
s7,3091,5992.676749
s7,3092,6353.200260
s7,3093,7097.342100
s7,3094,5987.664150
s7,3095,7030.819386
s7,3096,6083.955269
s7,3097,6114.957527
s7,3098,4601.595726
s7,3099,5078.169231
s7,3100,4434.733709
s7,3101,4311.741738
s7,3102,3661.951967
s7,3103,2849.798246
s7,3104,3266.302973
s7,3105,2977.509206
s7,3106,2855.460839
s7,3107,3026.582018
s7,3108,3200.600808
s7,3109,3057.245609
s7,3110,2923.077130
s7,3111,3298.222714
s7,3112,4655.361048
s7,3113,4848.964700
s7,3114,5022.403512
s7,3115,5161.542478
s7,3116,5563.177925
s7,3117,5700.083709
s7,3118,5601.464767
s7,3119,5385.585190
s7,3120,6168.802961
s7,3121,5196.858603
s7,3122,4522.550119
s7,3123,3838.293838
s7,3124,3563.601073
s7,3125,3589.816179
s7,3126,3162.857899
s7,3127,2445.932583
s7,3128,2243.096632
s7,3129,1927.055333
s7,3130,1571.741995
s7,3131,2442.079951
s7,3132,2275.775820
s7,3133,3257.229013
s7,3134,2482.784958
s7,3135,3095.026636
s7,3136,3876.579836
s7,3137,3917.886406
s7,3138,3924.212586
s7,3139,4417.459546
s7,3140,5038.839033
s7,3141,5281.110777
s7,3142,5176.291019
s7,3143,5484.663520
s7,3144,5298.700301
s7,3145,4785.266642
s7,3146,4319.385014
s7,3147,3802.088641
s7,3148,3629.788566
s7,3149,3309.290904
s7,3150,2597.860194
s7,3151,2377.272833
s7,3152,1840.268526
s7,3153,1298.646141
s7,3154,1388.161603
s7,3155,2063.793240
s7,3156,2135.005619
s7,3157,2812.739251
s7,3158,2651.325053
s7,3159,3356.802267
s7,3160,3972.383531
s7,3161,4317.207511
s7,3162,4192.792371
s7,3163,4708.884221
s7,3164,5104.728035
s7,3165,4906.639627
s7,3166,5483.850849
s7,3167,5630.759526
s7,3168,4957.134718
s7,3169,5547.509753
s7,3170,4430.323416
s7,3171,4066.290560
s7,3172,3630.917032
s7,3173,3047.184540
s7,3174,3045.475486
s7,3175,2578.489775
s7,3176,2898.662794
s7,3177,2392.430173
s7,3178,2339.808465
s7,3179,2167.530394
s7,3180,1959.677622
s7,3181,2721.517878
s7,3182,2847.529966
s7,3183,3915.604094
s7,3184,4054.023375
s7,3185,5115.434428
s7,3186,5240.701508
s7,3187,5662.216831
s7,3188,5757.381192
s7,3189,5951.606061
s7,3190,6193.179014
s7,3191,6256.992256
s7,3192,5551.711588
s7,3193,5722.668311
s7,3194,6130.177932
s7,3195,4811.189315
s7,3196,4339.561597
s7,3197,3774.971078
s7,3198,3131.171817
s7,3199,3716.189383
s7,3200,3086.454230
s7,3201,3029.486348
s7,3202,3536.122043
s7,3203,3856.134498
s7,3204,2888.706224
s7,3205,3863.183341
s7,3206,4101.407487
s7,3207,4468.355146
s7,3208,4969.437399
s7,3209,5268.594870
s7,3210,6264.833467
s7,3211,6309.102210
s7,3212,6512.091778
s7,3213,7016.217383
s7,3214,6974.036141
s7,3215,6783.891744
s7,3216,6584.014674
s7,3217,6820.288902
s7,3218,6050.890276
s7,3219,5445.305320
s7,3220,4751.025085
s7,3221,4497.749582
s7,3222,3854.297730
s7,3223,3911.270656
s7,3224,3703.197464
s7,3225,2749.054383
s7,3226,3416.115378
s7,3227,3703.705572
s7,3228,3719.609336
s7,3229,3615.591713
s7,3230,4745.896090
s7,3231,4489.337776
s7,3232,4755.366692
s7,3233,5253.795012
s7,3234,6036.637036
s7,3235,6735.256197
s7,3236,7068.289422
s7,3237,6905.618816
s7,3238,6473.850567
s7,3239,6592.236736
s7,3240,6328.038236
s7,3241,6292.309368
s7,3242,5374.797350
s7,3243,5597.898289
s7,3244,5324.281830
s7,3245,4592.425601
s7,3246,4374.220890
s7,3247,3522.085944
s7,3248,3056.654346
s7,3249,3152.019894
s7,3250,3696.573569
s7,3251,3695.320526
s7,3252,3337.674363
s7,3253,4165.433742
s7,3254,3975.484727
s7,3255,5002.918749
s7,3256,5071.303092
s7,3257,5170.852090
s7,3258,5990.671868
s7,3259,5779.318402
s7,3260,5969.377130
s7,3261,5934.633779
s7,3262,6552.413616
s7,3263,6355.517724
s7,3264,6143.979938
s7,3265,5724.088262
s7,3266,5972.757623
s7,3267,4884.223113
s7,3268,4303.854254
s7,3269,4506.048618
s7,3270,4120.435827
s7,3271,3360.347011
s7,3272,2340.063089
s7,3273,2531.337939
s7,3274,2861.022712
s7,3275,2684.908720
s7,3276,3356.791510
s7,3277,2593.575807
s7,3278,3624.919028
s7,3279,3559.488083
s7,3280,4646.153919
s7,3281,4578.173149
s7,3282,5342.506471
s7,3283,5088.160422
s7,3284,5066.432191
s7,3285,5308.777254
s7,3286,5508.413755
s7,3287,5273.282709
s7,3288,5836.552759
s7,3289,5579.607031
s7,3290,4825.498482
s7,3291,3930.629996
s7,3292,3772.951083
s7,3293,3105.257312
s7,3294,3402.669142
s7,3295,2630.109882
s7,3296,2393.984912
s7,3297,1894.435245
s7,3298,1260.301981
s7,3299,1727.558898
s7,3300,1762.411093
s7,3301,2531.236074
s7,3302,2776.722433
s7,3303,2866.107116
s7,3304,3438.254371
s7,3305,4542.352397
s7,3306,4071.869601
s7,3307,4428.116385
s7,3308,4925.397756
s7,3309,4921.749603
s7,3310,5061.109071
s7,3311,5321.948058
s7,3312,5553.598744
s7,3313,4060.593043
s7,3314,4303.826115
s7,3315,3903.547296
s7,3316,3410.912741
s7,3317,2927.788136
s7,3318,2459.640189
s7,3319,2568.308999
s7,3320,1791.724994
s7,3321,1741.333744
s7,3322,1733.160945
s7,3323,1836.881138
s7,3324,1922.021035
s7,3325,2609.027021
s7,3326,2628.995724
s7,3327,3118.706950
s7,3328,3498.590566
s7,3329,3628.658944
s7,3330,4116.466683
s7,3331,4410.558343
s7,3332,5126.401938
s7,3333,5000.529993
s7,3334,4954.488526
s7,3335,5359.858288
s7,3336,5303.873445
s7,3337,4260.583735
s7,3338,5112.985098
s7,3339,4147.379727
s7,3340,3676.801836
s7,3341,3659.061657
s7,3342,2925.500785
s7,3343,2363.430712
s7,3344,3082.462790
s7,3345,1812.730149
s7,3346,2120.810915
s7,3347,2535.932729
s7,3348,2078.460132
s7,3349,2717.200537
s7,3350,3273.886335
s7,3351,4415.365401
s7,3352,3756.761614
s7,3353,4524.807539
s7,3354,5214.295660
s7,3355,5402.136715
s7,3356,5263.238523
s7,3357,6020.360668
s7,3358,6005.063111
s7,3359,6092.552836
s7,3360,6186.679122
s7,3361,5902.232927
s7,3362,5367.223719
s7,3363,4949.168347
s7,3364,4048.996162
s7,3365,3967.372474
s7,3366,3706.452698
s7,3367,3168.135091
s7,3368,3099.085527
s7,3369,2641.706194
s7,3370,3429.087015
s7,3371,3733.035258
s7,3372,3060.716206
s7,3373,3637.674354
s7,3374,3805.645066
s7,3375,4765.932106
s7,3376,4953.931731
s7,3377,5302.676771
s7,3378,5639.204199
s7,3379,6140.014926
s7,3380,6047.630017
s7,3381,6818.391428
s7,3382,6417.994149
s7,3383,6808.741380
s7,3384,6515.100361
s7,3385,6591.570406
s7,3386,5868.437092
s7,3387,5827.965399
s7,3388,4727.583395
s7,3389,4825.447275
s7,3390,4137.926233
s7,3391,3940.143560
s7,3392,3638.361985
s7,3393,3777.738472
s7,3394,2712.656664
s7,3395,3590.355508
s7,3396,3146.086268
s7,3397,4359.738461
s7,3398,3627.600223
s7,3399,4382.462552
s7,3400,4600.891685
s7,3401,6190.512030
s7,3402,5596.439524
s7,3403,6434.852033
s7,3404,6480.983538
s7,3405,6212.122709
s7,3406,6768.272240
s7,3407,7046.363546
s7,3408,6573.300300
s7,3409,6677.560611
s7,3410,5860.992448
s7,3411,5561.396437
s7,3412,4968.767995
s7,3413,4761.758996
s7,3414,4869.747478
s7,3415,3970.100726
s7,3416,3624.770388
s7,3417,3158.087340
s7,3418,3036.958389
s7,3419,3844.636520
s7,3420,3111.449547
s7,3421,3435.418568
s7,3422,4053.607677
s7,3423,4334.533371
s7,3424,5579.001784
s7,3425,4510.741956
s7,3426,5840.867948
s7,3427,6291.830197
s7,3428,5905.521872
s7,3429,6212.462228
s7,3430,6612.401784
s7,3431,6935.550883
s7,3432,5853.251864
s7,3433,5320.995211
s7,3434,5812.324593
s7,3435,5555.492985
s7,3436,4437.732842
s7,3437,3313.388359
s7,3438,4130.977288
s7,3439,3175.103831
s7,3440,3327.285760
s7,3441,2723.075430
s7,3442,2520.260191
s7,3443,2523.020638
s7,3444,3328.997386
s7,3445,3559.233355
s7,3446,2654.137446
s7,3447,3452.896402
s7,3448,4802.664951
s7,3449,4477.457122
s7,3450,4518.264846
s7,3451,5312.909265
s7,3452,5514.944822
s7,3453,5657.981145
s7,3454,5552.238803
s7,3455,5519.659257
s7,3456,5265.586514
s7,3457,5233.172619
s7,3458,4451.217559
s7,3459,4187.283763
s7,3460,3764.090964
s7,3461,3791.820949
s7,3462,3030.154172
s7,3463,2483.386401
s7,3464,2410.100576
s7,3465,2172.202685
s7,3466,2328.610812
s7,3467,2167.976214
s7,3468,2765.703019
s7,3469,2867.108044
s7,3470,2729.310501
s7,3471,2999.550269
s7,3472,3876.436966
s7,3473,4180.459861
s7,3474,4369.965490
s7,3475,4235.424668
s7,3476,4372.472760
s7,3477,5282.796828
s7,3478,5474.619070
s7,3479,5415.704498
s7,3480,4512.784138
s7,3481,5031.583918
s7,3482,4125.985989
s7,3483,4023.155649
s7,3484,3583.482437
s7,3485,2715.662331
s7,3486,2373.133744
s7,3487,1507.553065
s7,3488,1636.053156
s7,3489,1163.867299
s7,3490,1883.961307
s7,3491,1820.997382
s7,3492,2296.001889
s7,3493,2387.480923
s7,3494,2413.180341
s7,3495,3178.045314
s7,3496,3381.743694
s7,3497,4184.360423
s7,3498,4511.276389
s7,3499,4431.735191
s7,3500,5060.752176
s7,3501,5265.552155
s7,3502,5214.288165
s7,3503,5586.263754
s8,0,10500.424687
s8,1,10073.966390
s8,2,9214.166974
s8,3,9067.315233
s8,4,6725.234144
s8,5,7492.383873
s8,6,6247.284872
s8,7,7133.339243
s8,8,6915.647108
s8,9,7220.643053
s8,10,6990.230568
s8,11,6854.851333
s8,12,8219.093378
s8,13,9554.746826
s8,14,8923.026309
s8,15,10886.856890
s8,16,11414.578043
s8,17,13450.798405
s8,18,12557.390124
s8,19,13564.299795
s8,20,14440.492946
s8,21,14497.412817
s8,22,12967.862024
s8,23,14089.322990
s8,24,13154.928848
s8,25,12313.003049
s8,26,11504.940892
s8,27,10855.246447
s8,28,8424.905076
s8,29,10081.924968
s8,30,7578.052445
s8,31,6026.331434
s8,32,7325.202121
s8,33,8408.320074
s8,34,7130.969757
s8,35,9097.213967
s8,36,9741.355123
s8,37,8752.703698
s8,38,8485.269365
